Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,Order Item Count
20320607,Swaad,Sector 4,Delhi NCR,6150898091,"12:23 PM, September 04 2024",Delivered,Zomato Delivery,1km,1 x Fried Chicken Angara Tender,,50% off upto Rs.100,325.0,11.25,100.0,0.0,0.0,0.0,236.25,5.0,,,,,25.85,12.1,Correctly,,d4391d772e0ba1a9ba6f010955a0db8efc05ea75d9f22046f05f11f8390c203b,1
20320607,Swaad,Sector 4,Delhi NCR,6149979442,"01:04 AM, September 04 2024",Delivered,Zomato Delivery,3km,1 x Grilled Chicken Jamaican Tender,,40% off upto Rs.80,435.0,17.75,80.0,0.0,0.0,0.0,372.75,,,,,,15.0,8.9,Correctly,,a84ab19e1691226e429b3f4495db99b2937f431d216e1899dcde06722eb4daee,1
20320607,Swaad,Sector 4,Delhi NCR,6150183759,"09:50 PM, September 03 2024",Delivered,Zomato Delivery,4km,1 x Animal Fries,,50% off upto Rs.100,355.0,12.75,100.0,0.0,0.0,0.0,267.75,,,,,,13.72,8.8,Correctly,,a45725de9df9f5dd37d005b420a4593826b5355666fac9191ca14a60ca009f3c,1
20320607,Swaad,Sector 4,Delhi NCR,6144643572,"09:10 PM, September 03 2024",Delivered,Zomato Delivery,3km,1 x Grilled Chicken Angara Tangdi,,50% off upto Rs.100,405.0,15.25,100.0,0.0,0.0,0.0,320.25,,,,,,10.27,0.3,Correctly,,24003da97a124fe1e78799e64438afb4afd0b8d18937939d09a51245477e80d6,1
20320607,Swaad,Sector 4,Delhi NCR,6137428219,"09:09 PM, September 03 2024",Delivered,Zomato Delivery,3km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,585.0,24.25,100.0,0.0,0.0,0.0,509.25,,,,,,10.65,1.4,Correctly,,93b3ae84a3f4930f6119202fecc289a3b80d00f45b91bde7436bd36042137a48,1
20320607,Swaad,Sector 4,Delhi NCR,6141943607,"08:45 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Bone in Peri Peri Grilled Chicken,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,14.7,6.2,Correctly,,fa1710c1c41dd4f29b810b78f8e7c08a356ca0fdc3930713e020e1ed258ceb4e,1
20320607,Swaad,Sector 4,Delhi NCR,6146100417,"04:04 PM, September 03 2024",Delivered,Zomato Delivery,2km,1 x Bone in Peri Peri Grilled Chicken,,,420.0,21.0,0.0,0.0,0.0,0.0,441.0,,,,,,21.72,15.6,Correctly,,2372b0178c3722bf589e08c4a9fbc4bce4cc12bcee433debc3846380f62595db,1
20320607,Swaad,Sector 4,Delhi NCR,6147028506,"11:16 AM, September 03 2024",Delivered,Zomato Delivery,5km,1 x Grilled Chicken Angara Tender,,40% off upto Rs.80,545.0,23.25,80.0,0.0,0.0,0.0,488.25,,,,,,12.33,3.7,Correctly,,dff9c72ce47f4b600b554ba68f50fe24deefde3c70bf54f53102585718b50020,1
20320607,Swaad,Sector 4,Delhi NCR,6145190300,"12:06 AM, September 03 2024",Delivered,Zomato Delivery,3km,1 x Fried Chicken Peri Peri Tender,,40% off upto Rs.80,460.0,19.0,80.0,0.0,0.0,0.0,399.0,,,,,,14.0,10.8,Correctly,,8a75063104f506c6b79daa374cecab99bdf1cf3df9268e08f067cc01cacece4b,1
20320607,Swaad,Sector 4,Delhi NCR,6141922791,"07:39 PM, September 02 2024",Delivered,Zomato Delivery,3km,1 x Animal Fries,,40% off upto Rs.80,355.0,13.75,80.0,0.0,0.0,0.0,288.75,,,,,,14.3,6.7,Correctly,,6b019bce3450a02fc73bde5811552860149f4ca129378597d7afa69dc94b9a8e,1
20320607,Swaad,Sector 4,Delhi NCR,6145627993,"12:37 PM, September 02 2024",Delivered,Zomato Delivery,1km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,17.13,7.9,Correctly,,4103fd4f3ee2166d322e76fabd420ae15f14a2816ca5a3be43133260bb1327f4,1
20320607,Swaad,Sector 4,Delhi NCR,6140918262,"01:06 AM, September 02 2024",Delivered,Zomato Delivery,3km,1 x Bone in Angara Grilled Chicken,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,14.12,1.5,Correctly,,5e7328921d693450cde7f3fdc623603457114e69c288a3ea66ab0c97c512476f,1
20320607,Swaad,Sector 4,Delhi NCR,6143587716,"12:52 AM, September 02 2024",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken,,,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,8.55,3.9,Correctly,,c8d4972397b6e08486bdf488e524457e9127b685e46a9ae678247e3353b7d52b,1
20320607,Swaad,Sector 4,Delhi NCR,6141317336,"11:54 PM, September 01 2024",Delivered,Zomato Delivery,1km,1 x Bone in Smoky Bbq Grilled Chicken,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,15.33,1.0,Correctly,,c223607e9327802460f107e974edfbfffe9fbe3e2e8196313fad73b9c3ea11cc,1
20320607,Swaad,Sector 4,Delhi NCR,6143870258,"10:01 PM, September 01 2024",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,645.0,28.25,80.0,0.0,0.0,0.0,593.25,,,,,,13.85,7.8,Correctly,,e1248ba01f5b3ffbab3adde359bfc48adb924a123dd15daed0063f1c695e5c01,1
20320607,Swaad,Sector 4,Delhi NCR,6144280420,"09:08 PM, September 01 2024",Delivered,Zomato Delivery,3km,1 x Grilled Chicken Peri Peri Tender,,Flat Rs.150 off,310.0,10.55,99.0,0.0,0.0,0.0,221.55,,,,,,13.93,0.9,Correctly,,91291f86932f7af16e2104406b5c3b24690d48f9d0e43df8dcc4fbbb1f0e252d,1
20320607,Swaad,Sector 4,Delhi NCR,6129647327,"01:13 PM, September 01 2024",Delivered,Zomato Delivery,4km,1 x Grilled Chicken Peri Peri Tender,,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,8.12,2.4,Correctly,,3fc290e3fce8a3ebc6444971e040c91b3fb902070e24af177a677753a09505c6,1
20320607,Swaad,Sector 4,Delhi NCR,6129115176,"03:14 AM, September 01 2024",Delivered,Zomato Delivery,7km,1 x AAC Signature Fries,,50% off upto Rs.100,249.0,7.45,100.0,0.0,0.0,0.0,156.45,,,,,,5.45,1.3,Correctly,,37f75472bb17baa629aa57afd3faaceba64a8c4c9ad647fddc62621f82a343f1,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6161928381,"11:41 PM, September 10 2024",Delivered,Zomato Delivery,6km,1 x Grilled Chicken Smoky BBQ Tender,,Flat Rs.80 off,435.0,17.75,80.0,0.0,0.0,0.0,372.75,,,,,,11.63,0.3,Correctly,,eadae21e8d34aa3a634bc2685fb15aa744fe186c43211b7c436101752bf2eb0c,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6168427326,"09:45 PM, September 10 2024",Delivered,Zomato Delivery,2km,1 x Bone in Angara Grilled Chicken,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,14.1,7.1,Correctly,,a590663273ef153e51af05a9be3856dd1c84565c80f1656b37ab2f6318269c72,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6169424336,"09:28 PM, September 10 2024",Delivered,Zomato Delivery,<1km,1 x Grilled Chicken Tangdi Jamaican + Salted Krispers,,50% off upto Rs.100,694.0,29.7,100.0,0.0,0.0,0.0,623.7,,,,,,15.53,0.3,Correctly,,d377e028f5e2f70606c076bd4373b8a797c370c4c88d40b78eb134556e98e8bd,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167995589,"07:13 PM, September 10 2024",Delivered,Zomato Delivery,7km,1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice,,50% off upto Rs.100,415.0,15.75,100.0,0.0,0.0,0.0,330.75,,,,,,24.73,10.5,Correctly,,cff956a81bf1ec181e05c3af040d52c09727902a8989e3022ece23b1c9710bf4,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6165031782,"07:12 PM, September 10 2024",Delivered,Zomato Delivery,<1km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,420.0,17.0,80.0,0.0,0.0,0.0,357.0,,,,,,25.2,0.5,Correctly,,0ee004395c4a6d692171608ac44e0a6a28af02f9778b2906855e4c5152aeb8c8,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6169142809,"02:52 PM, September 10 2024",Delivered,Zomato Delivery,4km,1 x AAC Saucy Fries,,50% off upto Rs.100,275.0,8.75,100.0,0.0,0.0,0.0,183.75,,,,,,13.42,1.5,Correctly,,9c548bd8e65c0fe2a2f72f82ca3e0fb558a245d604cc6f72bef845b7147fb8b0,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6168242254,"02:51 PM, September 10 2024",Delivered,Zomato Delivery,5km,1 x Grilled Chicken Angara Tender,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,14.23,2.1,Correctly,,197c5ba5a08d0d1eaad7bd8109ed0e07edd0728e4f314c15176692425b5f1f06,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167707628,"02:18 PM, September 10 2024",Delivered,Zomato Delivery,2km,1 x Animal Fries,,50% off upto Rs.100,355.0,12.75,100.0,0.0,0.0,0.0,267.75,,,,,,14.53,0.2,Correctly,,ad3919952974ebd1aa7f343c08cdea353a4c7d16bf089bfe6afb87e71b8be53d,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167358098,"02:08 PM, September 10 2024",Delivered,Zomato Delivery,7km,1 x Fried Chicken Angara Tender,,50% off upto Rs.100,325.0,11.25,100.0,0.0,0.0,0.0,236.25,,,,,,12.93,2.1,Correctly,,9cfa07f5cb58d238909ffc2a5bf4c5d2d40cd42699c67d07421648a62d000778,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6168418159,"01:52 PM, September 10 2024",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice,Order: Can you please pack the pico separate from the rice? Thank you! :),50% off upto Rs.100,415.0,15.75,100.0,0.0,0.0,0.0,330.75,,,,,,16.77,2.4,Correctly,,c2154f12f0989771079302ecf2116891c7a9c852772f649799242495ed3449b9,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167150125,"01:33 PM, September 10 2024",Delivered,Zomato Delivery,3km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,420.0,16.0,100.0,0.0,0.0,0.0,336.0,,,,,,22.85,1.3,Correctly,,298f792c366f938b4fbc32ec53f5ed0f45fabf37c7d39267786aa734cf475010,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167194990,"11:21 AM, September 10 2024",Delivered,Zomato Delivery,1km,1 x Fried Chicken Angara Tender,,40% off upto Rs.80,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,,,15.18,10.9,Correctly,,37a046e7b4e1b8b19bb103ac7e8a9cc24c441bcbd657c21e704db42a3bea2de4,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6165289639,"03:19 AM, September 10 2024",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,585.0,24.25,100.0,0.0,0.0,0.0,509.25,,,,,,17.13,11.9,Correctly,,1a0f9c17d6a0dc8c9e98a5f0be3fdbd544897c8387d07c8b54b3afc2109d1dd2,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6168262742,"01:33 AM, September 10 2024",Delivered,Zomato Delivery,1km,1 x Grilled Chicken Smoky BBQ Tender,,Flat Rs.80 off,435.0,17.75,80.0,0.0,0.0,0.0,372.75,,,,,,14.12,0.3,Correctly,,89310375b73d367b4a652c57565263ee08681e2c593c56bac2c7c37f7251ee57,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6162561202,"12:18 AM, September 10 2024",Delivered,Zomato Delivery,6km,1 x Grilled Chicken Smoky BBQ Tender,,Flat Rs.80 off,435.0,17.75,80.0,0.0,0.0,0.0,372.75,,,,,,11.88,1.4,Correctly,,eadae21e8d34aa3a634bc2685fb15aa744fe186c43211b7c436101752bf2eb0c,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6157202737,"08:13 PM, September 09 2024",Delivered,Zomato Delivery,5km,1 x Animal Fries,,50% off upto Rs.100,355.0,12.75,100.0,0.0,0.0,0.0,267.75,,,,,,17.87,13.3,Correctly,,0de61ef7d3360f8ee8cca05fabf829634e9499c32bf5de0a8504fa9fe337558a,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167023350,"06:51 PM, September 09 2024",Delivered,Zomato Delivery,4km,1 x Bone in Jamaican Grilled Chicken,,50% off upto Rs.100,585.0,24.25,100.0,0.0,0.0,0.0,509.25,,,,,,13.45,0.3,Correctly,,13ff405453e5a15f08faf958cd07f1076b4fd08562dec90ec10d524e8d7f467c,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167158612,"06:50 PM, September 09 2024",Delivered,Zomato Delivery,<1km,1 x Fried Chicken Angara Tender,,50% off upto Rs.100,325.0,11.25,100.0,0.0,0.0,0.0,236.25,,,,,,13.15,4.3,Correctly,,18e328106b48f7acd003b004550fa2884d8cd040c2aa0556d9272c93a82d4fd3,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6165776762,"06:36 PM, September 09 2024",Delivered,Zomato Delivery,3km,1 x Bone in Peri Peri Grilled Chicken,,50% off upto Rs.100,310.0,10.5,100.0,0.0,0.0,0.0,220.5,,,,,,16.9,6.4,Correctly,,89456e76bd101093d37849aea8bcfbc6f8115282316fd0bec5fa290854a50cd4,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6161605451,"05:23 PM, September 09 2024",Delivered,Zomato Delivery,2km,1 x Animal Fries,,50% off upto Rs.100,355.0,12.75,100.0,0.0,0.0,0.0,267.75,,,,,,13.95,3.4,Correctly,,aa93826e8a9ad6f60da6a313b2a65b59b0ad4bb85cfef4526ab020dabeec25df,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6166273550,"12:27 PM, September 09 2024",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,420.0,17.0,80.0,0.0,0.0,0.0,357.0,,,,,,16.22,2.7,Correctly,,74bbced5163cdcd03645fe0cef9870d8cb588d68ee6253465d3a05a4c21ef2d3,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6142641525,"03:35 AM, September 09 2024",Delivered,Zomato Delivery,6km,1 x Grilled Chicken Smoky BBQ Tender,,50% off upto Rs.100,435.0,16.75,100.0,0.0,0.0,0.0,351.75,,,,,,13.35,3.7,Correctly,,eadae21e8d34aa3a634bc2685fb15aa744fe186c43211b7c436101752bf2eb0c,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6160868660,"12:05 AM, September 09 2024",Delivered,Zomato Delivery,2km,1 x Peri Peri Krispers,,,259.0,12.95,0.0,0.0,0.0,0.0,271.95,,,,,,9.12,0.5,Correctly,,b3d13daf1b470741a48619c251f6e4cf753fc6e6ba07288862d8dc6d60b62bc7,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6159382905,"09:03 PM, September 08 2024",Delivered,Zomato Delivery,7km,1 x Bone in Jamaican Grilled Chicken,,Flat Rs.175 off,1325.0,57.5,175.0,0.0,0.0,0.0,1207.5,,,,,,29.97,17.4,Correctly,,d6fd66bd57230dcc48b79b3baf4783796d3c23d50c54a1d1b678da0bd66e6b2a,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6154115588,"08:12 PM, September 08 2024",Delivered,Zomato Delivery,6km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,705.0,31.25,80.0,0.0,0.0,0.0,656.25,,,,,,17.55,6.2,Correctly,,c3a91b7d7e2292550b9c5edea1c05134fcac7366870483a8ec0260706450555d,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6153386475,"07:50 PM, September 08 2024",Delivered,Zomato Delivery,9km,1 x Fried Chicken Angara Tender,,40% off upto Rs.80,325.0,12.25,80.0,0.0,0.0,0.0,257.25,,,,,,15.8,0.3,Correctly,,d9f909e0c860ee92565a0f90b784438f0c1dac9f09a69bca21a995ca3edd0af1,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6163915549,"04:07 PM, September 08 2024",Delivered,Zomato Delivery,2km,1 x Peri Peri Fries,,,189.0,9.45,0.0,0.0,0.0,0.0,198.45,,,,,,9.88,0.8,Correctly,,d01bb994959a5a7900f3a116eff113651c732c8e10e59ae0fbd69325a8bf7059,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6160788109,"03:15 PM, September 08 2024",Delivered,Zomato Delivery,<1km,1 x Bone in Smoky Bbq Grilled Chicken,Order: Please send fresh chicken,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,17.4,2.1,Correctly,,87830a3f16378ab9486e823ee5107b7689256506a41aa91b270a9978720d8f34,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6162446959,"01:01 AM, September 08 2024",Delivered,Zomato Delivery,2km,1 x Animal Fries,,Flat Rs.80 off,475.0,19.75,80.0,0.0,0.0,0.0,414.75,,,,,,12.57,0.5,Correctly,,d14dcdb34bce96a54d581ae9612e695a6745a892e06af399c57390e77022cc96,1
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6160103241,"12:39 AM, September 08 2024",Delivered,Zomato Delivery,3km,1 x Fried Chicken Angara Tender,,50% off upto Rs.100,325.0,11.25,100.0,0.0,0.0,0.0,236.25,,,,,,11.07,0.5,Correctly,,b6d6688cf7321530c64b92f2e369515992a28a309d59ae6c2ef500e16609ebb8,1
