Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Cancellation / Rejection reason,Restaurant compensation (Cancellation),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6144923863,2024-09-01 21:38:00,Delivered,Zomato Delivery,4.0,"1 x Murgh Amritsari Garlic Bread, 1 x All About Chicken Pizza",Flat Rs.150 off,1148.0,51.8,112.0,0.0,0.0,0.0,1087.8,,,,15.18,10.7,Incorrectly,,a52744d052711544eb6f274ad257a4be6376d1b98cdc6b7740eca0851e1bd537
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6140100070,2024-09-01 19:29:00,Delivered,Zomato Delivery,9.0,"1 x Peri Peri Fries, 1 x Chilli Cheese Garlic Bread, 1 x Margherita Pizza",Flat Rs.200 off,907.0,35.35,200.0,0.0,0.0,0.0,742.35,,,,17.5,9.1,Incorrectly,,dbbf860a693edf75962e0356fbb65225316de49937c92a09509b671c0439c581
20659868,Aura Pizzas,Sector 4,Delhi NCR,6163183752,2024-09-10 11:12:00,Delivered,Zomato Delivery,4.0,"1 x Indian Masala Fries, 1 x Chilli Cheese Garlic Bread",50% off upto Rs.100,417.0,15.85,100.0,0.0,0.0,0.0,332.85,1.0,,,18.4,11.1,Incorrectly,,0cb3ba7175cf16f61b5f93ae9533aeaa384c2d7ef2afb7cd879d2086d5ddc3fd
20659868,Aura Pizzas,Sector 4,Delhi NCR,6153881701,2024-09-09 19:28:00,Delivered,Zomato Delivery,2.0,"1 x Bageecha Pizza, 1 x Herbed Potato",Flat Rs.125 off,747.0,32.7,93.0,0.0,0.0,0.0,686.7,,,,7.97,7.4,Incorrectly,,eab024146f769783efa8468413f8dd08b0b159c7eddef738e4adfe2341c81c45
20659868,Aura Pizzas,Sector 4,Delhi NCR,6166525023,2024-09-09 15:40:00,Delivered,Zomato Delivery,2.0,"1 x Cheesy Garlic Bread, 1 x Margherita Pizza, 1 x Peri Peri Fries",Flat Rs.125 off,887.0,39.7,93.0,0.0,0.0,0.0,833.7,,,,11.13,7.0,Incorrectly,,85321a528e39eed8e77d8401608584541d9cf4cc5af43853462e94aa3217e743
20659868,Aura Pizzas,Sector 4,Delhi NCR,6164229882,2024-09-08 19:59:00,Delivered,Zomato Delivery,6.0,1 x Pepperoni Garlic Bread,50% off upto Rs.100,279.0,8.95,100.0,0.0,0.0,0.0,187.95,,,,9.95,9.8,Incorrectly,,cb7f97f9d8a031a8efa73795c83754087665d74cd3c6a99986012fd792b4020a
20659868,Aura Pizzas,Sector 4,Delhi NCR,6154988034,2024-09-07 02:48:00,Returned,Zomato Delivery,1.0,2 x Chilli Cheese Garlic Bread,Buy 1 Get 1 - ₹259.00,259.0,12.95,0.0,0.0,0.0,0.0,271.95,,Cancelled by Zomato,191.95,4.43,13.3,Incorrectly,,f74e07b5779ff8c921172dd5207396b3bcdfd2fcdf54c5fed7fc6fc7bd73c6c9
20659868,Aura Pizzas,Sector 4,Delhi NCR,6149051350,2024-09-07 01:07:00,Delivered,Zomato Delivery,16.0,"1 x Murgh Amritsari Seekh Pizza, 1 x Desi Pepperoni Pizza",Buy 1 Get 1 - ₹809.00,1058.0,52.9,0.0,0.0,0.0,0.0,1110.9,,,,31.98,14.8,Incorrectly,,4b1eb7104207ada938a7ac7cf47f5d63296de224b091cdab49b5ba7a8114c946
20659868,Aura Pizzas,Sector 4,Delhi NCR,6158731942,2024-09-06 22:41:00,Delivered,Zomato Delivery,3.0,"1 x Peri Peri Fries, 1 x Chilli Cheese Garlic Bread, 1 x Margherita Pizza",Buy 1 Get 1 - ₹259.00,648.0,32.4,0.0,0.0,0.0,0.0,680.4,,,,22.22,9.7,Incorrectly,,b0d6e5f306ce65a2099d7bfc92ac25c63ec35d16167db1d2f0781bc8969d9f43
20659868,Aura Pizzas,Sector 4,Delhi NCR,6156626218,2024-09-06 14:44:00,Delivered,Zomato Delivery,7.0,2 x Murgh Amritsari Seekh Pizza,Buy 1 Get 1 - ₹809.00,809.0,40.45,0.0,0.0,0.0,0.0,849.45,,,,17.9,9.0,Incorrectly,,665ff222ef300101c15ed6e831d63d08a3191f8f3a9b61064c522f4ebe0c4ba6
20659868,Aura Pizzas,Sector 4,Delhi NCR,6154234994,2024-09-06 02:54:00,Delivered,Zomato Delivery,4.0,1 x Cheesy Garlic Bread,60% off upto Rs.120,239.0,7.0,99.0,0.0,0.0,0.0,147.0,,,,10.48,12.8,Incorrectly,,70e68f1c18b87d61e2435c970cb08a243107cd9b89a4d7ac1a9a2b15673f77e2
20659868,Aura Pizzas,Sector 4,Delhi NCR,6152157124,2024-09-04 23:23:00,Delivered,Zomato Delivery,9.0,1 x Makhani Paneer Pizza,Flat Rs.125 off,579.0,24.3,93.0,0.0,0.0,0.0,510.3,,,,15.07,7.5,Incorrectly,,572094eaa9afdaf646ca8dfc2312b0c18aa59e5e689c0aa4caeac25e93a45f7d
20659868,Aura Pizzas,Sector 4,Delhi NCR,6151921371,2024-09-04 18:11:00,Delivered,Zomato Delivery,1.0,1 x Makhani Paneer Pizza,Flat Rs.125 off,579.0,24.3,93.0,0.0,0.0,0.0,510.3,,,,14.3,7.8,Incorrectly,,de498af90cf556c3ddb4edbc9573baeae52f026f1ba3e2d81358ab22e102cca9
20659868,Aura Pizzas,Sector 4,Delhi NCR,6143359764,2024-09-01 19:43:00,Delivered,Zomato Delivery,3.0,"1 x Herbed Potato, 1 x Bageecha Pizza",Flat Rs.125 off,1007.0,45.7,93.0,0.0,0.0,0.0,959.7,,,,15.1,8.7,Incorrectly,,b107f0e6c4dc666df52e4cdc41c6982b67cced1c4aa09adf3bbafc88a146ba21
20659868,Aura Pizzas,Sector 4,Delhi NCR,6144323375,2024-09-01 19:34:00,Delivered,Zomato Delivery,9.0,"1 x Bacon Pepperoni Melt, 1 x All About Chicken Pizza, 1 x Peri Peri Paneer Melt",Flat 15% off,1717.0,72.97,257.55,0.0,0.0,0.0,1532.42,4.0,,,25.8,14.5,Incorrectly,,8b5c4d6170343fbee92a6e577268b8aa8492105bdacbb8c6d9c2855f9bad8a4f
20659868,Aura Pizzas,Sector 4,Delhi NCR,6127726598,2024-09-01 15:01:00,Delivered,Zomato Delivery,6.0,"1 x All About Chicken Pizza, 1 x Indian Masala Fries",,896.0,44.8,0.0,0.0,0.0,0.0,940.8,,,,6.9,7.9,Incorrectly,,edd5330fa00623d6420a4275e29e545545d9836ebea191eecef51e3673180b94
20659868,Aura Pizzas,Sector 4,Delhi NCR,6135578111,2024-09-01 14:42:00,Delivered,Zomato Delivery,5.0,"1 x Margherita Pizza, 2 x Indian Masala Fries",50% off upto Rs.100,775.0,33.75,100.0,0.0,0.0,0.0,708.75,,,,15.85,7.2,Incorrectly,,8f273544686d71a4b1c05bb9e42c83f1caec556c4112019fe03dd58187dc597e
20659868,Aura Pizzas,Sector 4,Delhi NCR,6142091832,2024-09-01 13:32:00,Delivered,Zomato Delivery,2.0,"1 x Cheesy Garlic Bread, 1 x Bellpepper Onion Pizza",Flat Rs.125 off,818.0,36.25,93.0,0.0,0.0,0.0,761.25,,,,9.22,8.1,Incorrectly,,8f930a8c520197dab1177e6ff81e83c27a570c392daf2de7cee8b3282401ce76
20659868,Aura Pizzas,Sector 4,Delhi NCR,6140198228,2024-09-01 12:13:00,Delivered,Zomato Delivery,7.0,1 x Bageecha Pizza,Flat Rs.125 off,599.0,25.3,93.0,0.0,0.0,0.0,531.3,,,,16.2,16.7,Incorrectly,,8caf645d6b425b7e827ac564c5bc62c53750e5b32249193800838fead9230569
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6167213481,2024-09-09 20:23:00,Delivered,Zomato Delivery,14.0,1 x Murgh Amritsari Seekh Pide,,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,12.95,7.6,Incorrectly,,512863c61accc5a646f8890817e8d1a43f389ce630a90dc0905b34f01fb2e78e
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6166129326,2024-09-09 14:58:00,Delivered,Zomato Delivery,4.0,1 x All About Chicken Pizza,Flat Rs.370 off,659.0,27.95,100.0,0.0,0.0,0.0,586.95,4.0,,,27.06,24.9,Incorrectly,,8f7bc31d89261ea49ba81f572c29bda41c0b894fddb058bf90441696c1c7e1e3
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6161268518,2024-09-08 15:28:00,Delivered,Zomato Delivery,14.0,1 x Makhani Paneer Pizza,50% off upto Rs.100,579.0,23.95,100.0,0.0,0.0,0.0,502.95,,,,24.18,14.1,Incorrectly,,512863c61accc5a646f8890817e8d1a43f389ce630a90dc0905b34f01fb2e78e
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6158542307,2024-09-06 21:10:00,Delivered,Zomato Delivery,11.0,"1 x Mutton Seekh Pide, 1 x Murgh Amritsari Seekh Pide",Buy 1 Get 1 - ₹349.00,399.0,19.95,0.0,0.0,0.0,0.0,418.95,,,,49.62,16.3,Incorrectly,Non-refunded complaint,b55c2f76918c94017b9751f776713f9665410ba03d36b0f79ad0171132cb0bbe
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6151254242,2024-09-06 13:42:00,Delivered,Zomato Delivery,8.0,"1 x Mutton Seekh Pizza, 1 x Desi Pepperoni Pizza",Buy 1 Get 1 - ₹659.00,679.0,33.95,0.0,0.0,0.0,0.0,712.95,5.0,,,31.33,7.5,Incorrectly,,c948a7f8331b7474714f42c384d7d178aa3a81f14539485940e31404c118b4d9
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6148018881,2024-09-06 13:40:00,Delivered,Zomato Delivery,7.0,"1 x Desi Chicken Pepperoni Pizza, 1 x Harisa Mayo, 1 x All About Chicken Pizza, 1 x Garlic Aioli",Buy 1 Get 1 - ₹669.00,719.0,35.95,0.0,0.0,0.0,0.0,754.95,,,,24.7,8.7,Incorrectly,,10003bf0f353c74c9ec3e4dd4969c47fb13519e6e15fac6aceb514b31e520f21
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6154836423,2024-09-06 12:32:00,Delivered,Zomato Delivery,10.0,"1 x Tripple Cheese Pizza, 1 x Peri Peri Paneer Pizza",Buy 1 Get 1 - ₹549.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,37.92,27.9,Incorrectly,,326edccadb60aab3cf83acb97c3af2aaf1aef7630fd8214b3cdcb06e03ef3f65
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6155785935,2024-09-06 12:13:00,Delivered,Zomato Delivery,6.0,"1 x Peri Peri Paneer Pizza, 1 x Bellpepper Onion Pizza, 1 x All About Chicken Pizza, 1 x Peri Peri Grilled Chicken Pizza, 1 x Bageecha Pizza, 1 x Murgh Amritsari Seekh Pizza",Buy 1 Get 1 - ₹2397.00,2457.0,122.85,0.0,0.0,0.0,0.0,2579.85,,,,57.6,32.9,Incorrectly,,58465770cb440b394fd078465cb7bc800fbc2be167ff2c54e16c12d9f250d03c
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6130393740,2024-09-05 12:25:00,Delivered,Zomato Delivery,0.5,"1 x Bageecha Pizza, 1 x Malai Gud Pide",60% off upto Rs.120,858.0,37.95,99.0,0.0,0.0,0.0,796.95,,,,22.22,7.3,Incorrectly,,628a458eb3d03780ae7d4d12a948a22bc8a4884e20fffa56cb67603a23b2571b
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6149691499,2024-09-05 00:06:00,Delivered,Zomato Delivery,3.0,1 x Bageecha Pizza,50% off upto Rs.100,599.0,24.95,100.0,0.0,0.0,0.0,523.95,,,,29.17,9.0,Incorrectly,,ab9200a1b2d289109aeacb8a8df58fe511ec59a236196b63ce47e199f5cc8ba5
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6145276713,2024-09-03 13:27:00,Delivered,Zomato Delivery,4.0,1 x Peri Peri Fries,60% off upto Rs.120,189.0,4.74,94.12,0.0,0.0,0.0,99.62,,,,19.8,12.7,Incorrectly,,74086d27d19825ced423c50694bf3b9b72021f52697983a7566245f212185fb9
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6142209572,2024-09-02 16:53:00,Delivered,Zomato Delivery,3.0,1 x Jamaican Chicken Melt,60% off upto Rs.120,479.0,19.0,99.0,0.0,0.0,0.0,399.0,3.0,,,27.54,13.4,Incorrectly,,f726fb3295a262be1a5fe1c78e10636363da13ee52e7a92d792b32dae42fccdd
20882713,Swaad,DLF Phase 1,Delhi NCR,6154635977,2024-09-06 14:33:00,Delivered,Zomato Delivery,2.0,1 x Bone in Smoky Bbq Grilled Chicken,40% off upto Rs.80,480.0,20.0,80.0,0.0,0.0,0.0,420.0,,,,25.6,13.7,Incorrectly,,f3ff8b34192a033a3610def0404e1e8ae645943293720c2288b634f70e816ad3
20882713,Swaad,DLF Phase 1,Delhi NCR,6127509959,2024-09-05 15:09:00,Delivered,Zomato Delivery,6.0,"1 x Bone in Peri Peri Grilled Chicken, 1 x Peri Peri Fries",Flat Rs.175 off,954.0,38.95,175.0,0.0,0.0,0.0,817.95,,,,28.65,11.9,Incorrectly,,345d1311a52a2f97d7c5bab5a35cfe519551020f196a1bb6611634290753de99
20882713,Swaad,DLF Phase 1,Delhi NCR,6148958389,2024-09-04 12:51:00,Delivered,Zomato Delivery,8.0,"1 x Bone in Jamaican Grilled Chicken, 1 x Bone in Smoky Bbq Grilled Chicken",,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,50.45,9.0,Incorrectly,,62a3fc701bb0ebd288d893def07a00394af081ed5f8abaaa2fc502b1950dc277
20882713,Swaad,DLF Phase 1,Delhi NCR,6148322817,2024-09-04 11:52:00,Delivered,Zomato Delivery,3.0,"1 x Fried Chicken Angara Tender, 1 x Grilled Chicken Smoky BBQ Tender",,635.0,16.25,0.0,310.0,0.0,0.0,341.25,5.0,,,21.52,10.3,Incorrectly,,24ad307865461dccb0526c3cd33a743f63143e96c55b1b5ee1c317b6a9098127
21077127,Aura Pizzas,Sector 135,Delhi NCR,6164800078,2024-09-10 11:19:00,Delivered,Zomato Delivery,1.0,1 x Jamaican Chicken Melt,60% off upto Rs.120,479.0,19.0,99.0,0.0,0.0,0.0,399.0,,,,5.37,14.1,Incorrectly,,8b75b33c2f556ca5af72527a9c144e83f73ab6e0f490a33d18be91f4c6e95ce3
21077127,Aura Pizzas,Sector 135,Delhi NCR,6167460343,2024-09-09 23:02:00,Delivered,Zomato Delivery,1.0,"1 x Peri Peri Paneer Pizza, 1 x Chilli Cheese Garlic Bread",60% off upto Rs.120,917.0,40.9,99.0,0.0,0.0,0.0,858.9,,,,12.12,15.1,Incorrectly,,3516dbeed7c619abc6b0906b491277fb179caead48a23ae3125f7260a20e5dd4
21077127,Aura Pizzas,Sector 135,Delhi NCR,6165511035,2024-09-09 11:18:00,Delivered,Zomato Delivery,1.0,2 x Masala Omelette Pide,60% off upto Rs.120,638.0,26.95,99.0,0.0,0.0,0.0,565.95,,,,10.5,18.9,Incorrectly,,2590aaa91394907f71d43be515d8125d841944231598352d3283abd214db0d60
21077127,Aura Pizzas,Sector 135,Delhi NCR,6156672538,2024-09-07 23:30:00,Delivered,Zomato Delivery,6.0,"1 x Herbed Potato, 1 x Chilli Cheese Garlic Bread, 2 x Bageecha Pizza",Flat Rs.200 off,2005.0,90.25,200.0,0.0,0.0,0.0,1895.25,,,,19.5,15.0,Incorrectly,,3f2d2719c2da89e43b2f88dea980085233982b7778eaae19cc812add89bdc0af
21077127,Aura Pizzas,Sector 135,Delhi NCR,6146379293,2024-09-05 17:14:00,Delivered,Zomato Delivery,2.0,1 x Murgh Amritsari Garlic Bread,60% off upto Rs.120,289.0,9.5,99.0,0.0,0.0,0.0,199.5,,,,11.95,8.7,Incorrectly,,046557f688c84da5410196fa640819d46f42f0a31ad6b8b59982988b226ade7a
21077127,Aura Pizzas,Sector 135,Delhi NCR,6140569311,2024-09-01 22:21:00,Delivered,Zomato Delivery,5.0,"1 x Mushroom Pizza, 1 x Peri Peri Fries",Flat Rs.200 off,997.0,39.85,200.0,0.0,0.0,0.0,836.85,,,,21.33,12.4,Incorrectly,,0b0160d65e117e3d73a6a4b6e8d99102fddfa76df2290d4db0eafac23003d8c2
21309083,Swaad,Sector 135,Delhi NCR,6149256729,2024-09-05 17:12:00,Delivered,Zomato Delivery,1.0,1 x Bone in Peri Peri Grilled Chicken,,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,13.77,12.2,Incorrectly,,627d91285400e66db1dc95088f8089f6e1c28d2cc55b50e21ba84428cf16c9be
20320607,Swaad,Sector 4,Delhi NCR,6194853904,2024-09-20 16:15:00,Delivered,Zomato Delivery,1.0,"1 x Peri Peri Fries, 1 x Bone in Jamaican Grilled Chicken",40% off upto Rs.80,499.0,20.95,80.0,0.0,0.0,0.0,439.95,,,,7.9,10.9,Incorrectly,,3b8974c027ef644ba448d74a9d8dbdcb7f2a0e1a953c7968e481f57809ec03a6
20320607,Swaad,Sector 4,Delhi NCR,6168726121,2024-09-12 20:23:00,Delivered,Zomato Delivery,3.0,1 x Bone in Angara Grilled Chicken,Flat Rs.80 off,420.0,17.0,80.0,0.0,0.0,0.0,357.0,,,,15.45,14.9,Incorrectly,,7ecba12675df48b9b8c245c81a354abc2c6a4a8dd4d28be92f2b955fae0c8150
20320607,Swaad,Sector 4,Delhi NCR,6173620308,2024-09-12 13:53:00,Delivered,Zomato Delivery,2.0,"1 x Bone in Jamaican Grilled Chicken, 1 x Grilled Chicken Smoky BBQ Tender",,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,17.65,11.7,Incorrectly,,a22684df97931992aa8abd5f86910de5ed7b98389e6cfb73748d2fb955e31a30
20320607,Swaad,Sector 4,Delhi NCR,6167528888,2024-09-12 00:44:00,Delivered,Zomato Delivery,4.0,2 x Fried Chicken Peri Peri Tender,,650.0,16.25,0.0,325.0,0.0,0.0,341.25,,,,3.03,10.7,Incorrectly,,693e71ee644f2badf452477f2be8483e5211592ae22cd49bf81a164b125af2b0
20320607,Swaad,Sector 4,Delhi NCR,6160474321,2024-09-11 21:00:00,Delivered,Zomato Delivery,3.0,"1 x Fried Chicken Angara Tender, 1 x Fried Chicken Peri Peri Tender",,650.0,16.25,0.0,325.0,0.0,0.0,341.25,,,,19.7,7.9,Incorrectly,,076d77f04269938df65a7bff427555e03258652100679f5448fb4bc59f573890
20320607,Swaad,Sector 4,Delhi NCR,6172035702,2024-09-11 18:17:00,Delivered,Zomato Delivery,2.0,"1 x Bone in Kabuli Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,620.0,15.5,0.0,310.0,0.0,0.0,325.5,,,,17.75,11.1,Incorrectly,,7bf00568725b44bf23829944afd92afb8a3d543aac2a2074bc248cb94c07e6cf
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6175979501,2024-09-12 21:26:00,Delivered,Zomato Delivery,1.0,"1 x GhostBuster Sauce, 1 x Bone in Jamaican Grilled Chicken",Flat Rs.175 off,1105.0,46.5,175.0,0.0,0.0,0.0,976.5,,,,18.92,7.3,Incorrectly,,d64bf7056a8864f9f23c3a55a45ddd60e6d4e2c52202cdf7805e755a210e1641
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6170578086,2024-09-11 21:36:00,Delivered,Zomato Delivery,2.0,"1 x Bone in Angara Grilled Chicken, 1 x Fried Chicken Kabuli Tender",,635.0,16.25,0.0,310.0,0.0,0.0,341.25,,,,16.58,9.2,Incorrectly,,ff7afbc70ee72c4b899b1e27248ffa08a2ede502633de4fec0be4e0686ceadd9
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6167441923,2024-09-11 13:35:00,Delivered,Zomato Delivery,2.0,"1 x Grilled Chicken Jamaican Tender, 1 x Bone in Angara Grilled Chicken",,620.0,15.5,0.0,310.0,0.0,0.0,325.5,5.0,,,4.2,10.9,Incorrectly,,a590663273ef153e51af05a9be3856dd1c84565c80f1656b37ab2f6318269c72
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6185147057,2024-09-17 17:13:00,Delivered,Zomato Delivery,1.0,"1 x Chilli Cheese Garlic Bread, 1 x Peanut Butter Chocolate Pide",Flat Rs.150 off,558.0,22.3,112.0,0.0,0.0,0.0,468.3,,,,21.4,12.1,Incorrectly,,b8a75869523139a6eedc5d1015742df7ab3c69c7ffcd01114c398d3bd13b78e8
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6180115873,2024-09-14 22:23:00,Delivered,Zomato Delivery,5.0,"1 x Desi Pepperoni Pizza, 1 x All About Chicken Pizza",Buy 1 Get 1 - ₹659.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,26.43,18.9,Incorrectly,,ad832b938f7e4d4934b5547c9387e5585ae5769d5a217b47e790cd10fba721b9
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6165422813,2024-09-13 03:55:00,Delivered,Zomato Delivery,3.0,1 x Desi Chicken Pepperoni Pizza,Flat Rs.150 off,819.0,35.35,112.0,0.0,0.0,0.0,742.35,,,,4.6,11.5,Incorrectly,,85b50382298582325a0217131d56d5449e3ae3966a11c4e7249fe237ce29efef
