Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID,Order Item Count
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6382616656,"12:44 PM, November 24 2024",Delivered,Zomato Delivery,18km,"1 x Margherita Pizza, 2 x Peri Peri Paneer Pizza, 4 x Mushroom Pizza",,Flat 25% off,4053.0,151.99,1013.25,0.0,0.0,0.0,3191.74,,,,,,28.07,7.9,Correctly,,8f0338f1080ddb32339860faeeca2cbfb8f5e4a00f337df812a7f57d75fe6eed,7
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6423648359,"11:43 PM, December 08 2024",Delivered,Zomato Delivery,4km,"2 x Murgh Amritsari Garlic Bread, 3 x Chilli Cheese Garlic Bread, 1 x Malai Gud Pide, 1 x Peanut Butter Chocolate Pide",,,1913.0,95.65,0.0,0.0,0.0,0.0,2008.65,,,,,,28.42,8.8,Correctly,,1cc3c02a8915fe51615fcff815c57ee7e6147e6e97d9821cb87fc0c75e716438,7
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6421614596,"01:49 PM, December 08 2024",Delivered,Zomato Delivery,10km,"2 x Bageecha Pizza, 1 x Pepperoni Garlic Bread, 2 x Herbed Potato, 1 x Peri Peri Chicken Melt, 1 x Mutton Seekh Pizza",,,3561.0,89.03,0.0,1780.5,0.0,0.0,1869.53,,,,,,29.43,11.0,Incorrectly,,4a3a4bdd2424739971e72000576d8276c921dab9d04c50402b15f28dc9c10763,7
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6419873798,"08:14 PM, December 07 2024",Delivered,Zomato Delivery,2km,"1 x Fried Chicken Tenders, 1 x Jamaican Chicken Melt, 2 x Murgh Amritsari Seekh Melt, 1 x Peri Peri Paneer Pizza, 2 x Malai Gud Pide",,Flat 15% off,3084.0,120.28,416.34,0.0,0.0,262.14,2525.8,,,,,,40.75,12.5,Correctly,,d04ac7f469e1f5a824e98d168dd57cf4b527dfdee2304d524e518080ba93d779,7
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6435200120,"09:32 PM, December 14 2024",Delivered,Zomato Delivery,3km,"2 x Murgh Amritsari Seekh Melt, 3 x Peri Peri Fries, 1 x Just Pepperoni Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹1338.00,2112.0,105.6,0.0,0.0,0.0,0.0,2217.6,,,,,,32.37,20.2,Correctly,,25f8314f5712882decf1fc05c067c4fcb37b6ab7637d7d5afefb7496c837907b,7
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6435307784,"11:51 AM, December 13 2024",Delivered,Zomato Delivery,5km,"1 x All About Chicken Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Bageecha Pizza, 1 x Chicken Pepperoni Pizza, 1 x Murgh Amritsari Seekh Pizza, 1 x Makhani Paneer Pizza, 1 x Mushroom Pizza",,Flat 15% off,5083.0,219.84,686.21,0.0,0.0,0.0,4616.63,,,,,,25.57,1.0,Correctly,,41b7a95a28545134d1fe3d1b2eed0e9c34636428e0944170f1dfe6d152b3a3a6,7
20659868,Aura Pizzas,Sector 4,Delhi NCR,6438650512,"10:02 PM, December 14 2024",Delivered,Zomato Delivery,9km,"2 x Harissa Mayo, 2 x Murgh Amritsari Seekh Pizza, 2 x Garlic Aioli, 1 x Grilled Chicken Tangdi",,Buy 1 Get 1 - ₹749.00,1278.0,63.9,0.0,0.0,0.0,0.0,1341.9,,,,,,53.98,21.8,Correctly,,d5dcdf072e8bc59aef586fb4f5cb923335bade91f626d670e861dd457f0f715e,7
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6434840508,"09:06 PM, December 13 2024",Delivered,Zomato Delivery,7km,"1 x Bageecha Pizza, 1 x Just Pepperoni Pizza, 1 x Peri Peri Grilled Chicken Pizza, 1 x Mushroom Pizza, 1 x Peri Peri Paneer Pizza, 1 x Makhani Paneer Pizza, 1 x All About Chicken Pizza",,Flat 25% off,4913.0,184.24,1228.25,0.0,0.0,0.0,3868.99,,,,,,34.3,1.4,Correctly,,919a71b636b71304a8f88b776753003c85417e570fa07354776b9bf24aafb8ed,7
21309083,Swaad,Shahdara,Delhi NCR,6448985369,"08:23 PM, December 18 2024",Delivered,Zomato Delivery,2km,"1 x Grilled Chicken Jamaican Tender, 2 x Fried Chicken Classic Tender, 2 x Kabuli Grilled Paneer (8 pcs), 2 x Herbed Potato",,Flat 20% off,2541.0,104.18,457.38,0.0,0.0,0.0,2187.8,5.0,,,,,27.05,0.3,Correctly,,e64df622ca1335d79db69bfcf07a7e9b1f63d9a55734f7367de6f62213eea5ae,7
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6473278717,"07:58 PM, December 29 2024",Delivered,Zomato Delivery,5km,"1 x Jamaican Chicken Melt, 1 x All About Chicken Pizza, 1 x Tripple Cheese Pizza, 1 x Murgh Amritsari Seekh Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Murgh Amritsari Garlic Bread, 1 x Just Pepperoni Pizza",,Flat 15% off,4303.0,186.11,580.91,0.0,0.0,0.0,3908.2,,,,,,30.73,9.6,Incorrectly,,f5ce80d6a9c04bcac77c758ab06faec035de177b6823cb3a4d9ce753a3ca6043,7
20659868,Aura Pizzas,Sector 4,Delhi NCR,6470307457,"08:59 PM, December 25 2024",Delivered,Zomato Delivery,2km,"1 x Mushroom Pizza, 1 x Murgh Amritsari Seekh Pizza, 1 x Chilli Cheese Garlic Bread, 1 x Cheesy Garlic Bread, 2 x Peri Peri Fries, 1 x Bageecha Pizza",,,3521.0,176.05,0.0,0.0,0.0,0.0,3697.05,,,,,,63.5,46.3,Correctly,,b1bdfc30f9f1cc6bac17fd2963830c79d98521a953e20595392fa4661eb1edad,7
21077127,Aura Pizzas,Sector 135,Delhi NCR,6468869308,"05:09 PM, December 28 2024",Delivered,Zomato Delivery,4km,"2 x Mutton Seekh Pizza, 1 x Herbed Potato, 2 x Masala Potato Pide, 2 x Peri Peri Chicken Melt",,,3522.0,88.05,0.0,1761.0,0.0,0.0,1849.05,4.0,,,,,22.58,3.2,Incorrectly,,c2eeac32f095e23adc024aa7848ed29b81927e1d6225e35dfe2881ccb1682ee6,7
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6491902638,"10:16 PM, January 04 2025",Delivered,Zomato Delivery,<1km,"2 x Fried Chicken Beast AAC Burger, 2 x Grilled Chicken Smoky BBQ Tender, 1 x AAC Grilled Chicken Burger, 1 x AAC Signature Fries, 1 x Fried Chicken Peri Peri Tender",,Flat 20% off,2644.0,108.4,475.92,0.0,0.0,0.0,2276.48,,,,,,22.18,0.3,Correctly,,1f94a2a47d5313518445f351987b335430a36f3adc4aa7ba0cd4911b742842f7,7
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6498102032,"07:53 PM, January 04 2025",Delivered,Zomato Delivery,1km,"1 x Herbed Potato, 1 x Garlic Aioli, 1 x Chilli Cheese Garlic Bread, 1 x Mayonnaise, 1 x Indian Masala Fries, 1 x Chicken Pepperoni Pizza, 1 x Jamaican Chicken Melt",,Flat Rs.300 off,1913.0,82.15,270.0,0.0,0.0,0.0,1725.15,5.0,,,,,19.82,5.3,Correctly,,add93cd3c5c896bbf1a62f4e9668d58cdc372dddc224250714dabfda81367252,7
20659868,Aura Pizzas,Sector 4,Delhi NCR,6483069086,"08:20 PM, January 01 2025",Delivered,Zomato Delivery,8km,"1 x Bageecha Pizza, 1 x Jamaican Chicken Melt, 1 x Fried Chicken Tenders, 1 x Angara Paneer Melt, 1 x Murgh Amritsari Seekh Melt, 2 x Cheesy Garlic Bread",,Buy 1 Get 1 - ₹1167.00,1702.0,85.1,0.0,0.0,0.0,0.0,1787.1,,,,,,41.47,1.9,Correctly,,971591773bd8b836a2d63ad5a4bee8fe3a968f681064df6e51048f1c939e9857,7
20659868,Aura Pizzas,Sector 4,Delhi NCR,6513061363,"06:47 PM, January 12 2025",Delivered,Zomato Delivery,9km,"1 x Grilled Chicken Tangdi, 1 x Salted Fries, 1 x Murgh Amritsari Seekh Pizza, 1 x Peri Peri Fries, 3 x Garlic Aioli",,Flat Rs.300 off,1753.0,74.15,270.0,0.0,0.0,0.0,1557.15,,,,,,27.57,16.1,Correctly,,d5dcdf072e8bc59aef586fb4f5cb923335bade91f626d670e861dd457f0f715e,7
